index,node,epoch,layer,weight,bias,target
2201,1,8,1,0.31534073,0,1
2202,1,8,1,0.5030397,0,2
2203,1,8,1,-0.051575243,0,3
2204,1,8,1,-0.1633916,0,4
2205,1,8,1,0.18219547,0,5
2206,1,8,1,-0.16411874,0,6
2207,1,8,1,0.32631004,0,7
2208,2,8,1,-0.15751404,0,0
2209,2,8,1,0.51289076,0,1
2210,2,8,1,-0.004072547,0,2
2211,2,8,1,-0.0073673725,0,3
2212,2,8,1,-0.04752052,0,4
2213,2,8,1,0.57667834,0,5
2214,2,8,1,0.024159968,0,6
2215,2,8,1,0.556456,0,7
2216,3,8,1,0.3404211,0,0
2217,3,8,1,-0.2300702,0,1
2218,3,8,1,-0.37733096,0,2
2219,3,8,1,-0.32683542,0,3
2220,3,8,1,0.41777152,0,4
2221,3,8,1,-0.43268472,0,5
2222,3,8,1,-0.29208955,0,6
2223,3,8,1,0.110218056,0,7
2224,4,8,1,0.033067863,0,0
2225,4,8,1,-0.26307753,0,1
2226,4,8,1,0.4977584,0,2
2227,4,8,1,-0.50221574,0,3
2228,4,8,1,-0.054557834,0,4
2229,4,8,1,0.18459776,0,5
2230,4,8,1,0.2807071,0,6
2231,4,8,1,-0.34933826,0,7
2232,5,8,1,0.011583711,0,0
2233,5,8,1,-0.19501758,0,1
2234,5,8,1,0.11127991,0,2
2235,5,8,1,-0.18815668,0,3
2236,5,8,1,-0.5701446,0,4
2237,5,8,1,-0.25096533,0,5
2238,5,8,1,-0.49807322,0,6
2239,5,8,1,-0.1325715,0,7
2240,6,8,1,-0.009314683,0,0
2241,6,8,1,-0.043095503,0,1
2242,6,8,1,-0.47614568,0,2
2243,6,8,1,0.34199956,0,3
2244,6,8,1,-0.36704668,0,4
2245,6,8,1,-0.26130435,0,5
2246,6,8,1,0.20959462,0,6
2247,6,8,1,-0.30836588,0,7
2248,7,8,1,-0.025124358,0,0
2249,7,8,1,-0.33236992,0,1
2250,7,8,1,-0.36689708,0,2
2251,7,8,1,0.06704416,0,3
2252,7,8,1,-0.3343519,0,4
2253,7,8,1,-0.10328499,0,5
2254,7,8,1,0.010207922,0,6
2255,7,8,1,-0.13723998,0,7
2256,0,9,1,0.1391347,0,0
2257,0,9,1,0.10309765,0,1
2258,0,9,1,-0.6005019,0,2
2259,0,9,1,-0.06355437,0,3
2260,0,9,1,0.007626391,0,4
2261,0,9,1,-0.5979594,0,5
2262,0,9,1,-0.13601482,0,6
2263,0,9,1,0.32618093,0,7
2264,1,9,1,0.043447092,0,0
2265,1,9,1,0.31534073,0,1
2266,1,9,1,0.5030397,0,2
2267,1,9,1,-0.051575243,0,3
2268,1,9,1,-0.1633916,0,4
2269,1,9,1,0.18219547,0,5
2270,1,9,1,-0.16411874,0,6
2271,1,9,1,0.32631004,0,7
2272,2,9,1,-0.15751404,0,0
2273,2,9,1,0.51289076,0,1
2274,2,9,1,-0.004072547,0,2
2275,2,9,1,-0.0073673725,0,3
2276,2,9,1,-0.04752052,0,4
2277,2,9,1,0.57667834,0,5
2278,2,9,1,0.024159968,0,6
2279,2,9,1,0.556456,0,7
2280,3,9,1,0.3404211,0,0
2281,3,9,1,-0.2300702,0,1
2282,3,9,1,-0.37733096,0,2
2283,3,9,1,-0.32683542,0,3
2284,3,9,1,0.41777152,0,4
2285,3,9,1,-0.43268472,0,5
2286,3,9,1,-0.29208955,0,6
2287,3,9,1,0.110218056,0,7
2288,4,9,1,0.033067863,0,0
2289,4,9,1,-0.26307753,0,1
2290,4,9,1,0.4977584,0,2
2291,4,9,1,-0.50221574,0,3
2292,4,9,1,-0.054557834,0,4
2293,4,9,1,0.18459776,0,5
2294,4,9,1,0.2807071,0,6
2295,4,9,1,-0.34933826,0,7
2296,5,9,1,0.011583711,0,0
2297,5,9,1,-0.19501758,0,1
2298,5,9,1,0.11127991,0,2
2299,5,9,1,-0.18815668,0,3
2300,5,9,1,-0.5701446,0,4
2301,5,9,1,-0.25096533,0,5
2302,5,9,1,-0.49807322,0,6
2303,5,9,1,-0.1325715,0,7
2304,6,9,1,-0.009314683,0,0
2305,6,9,1,-0.043095503,0,1
2306,6,9,1,-0.47614568,0,2
2307,6,9,1,0.34199956,0,3
2308,6,9,1,-0.36704668,0,4
2309,6,9,1,-0.26130435,0,5
2310,6,9,1,0.20959462,0,6
2311,6,9,1,-0.30836588,0,7
2312,7,9,1,-0.026238775,0,0
2313,7,9,1,-0.33236992,0,1
2314,7,9,1,-0.36689708,0,2
2315,7,9,1,0.068089396,0,3
2316,7,9,1,-0.3343519,0,4
2317,7,9,1,-0.10328499,0,5
2318,7,9,1,0.010207922,0,6
2319,7,9,1,-0.13723998,0,7
2320,0,0,2,0,10.928018,0
2321,1,0,2,0,0.3416808,0
2322,2,0,2,0,-0.10044352,0
2323,3,0,2,0,-11.709761,0
2324,4,0,2,0,3.1248012,0
2325,5,0,2,0,-0.5135566,0
2326,6,0,2,0,-10.034377,0
2327,7,0,2,0,9.092769,0
2328,0,1,2,0,11.0952215,0
2329,1,1,2,0,0.3416808,0
2330,2,1,2,0,-0.10044352,0
2331,3,1,2,0,-11.844362,0
2332,4,1,2,0,3.1248012,0
2333,5,1,2,0,-0.5135566,0
2334,6,1,2,0,-10.034377,0
2335,7,1,2,0,9.162548,0
2336,0,2,2,0,11.240088,0
2337,1,2,2,0,0.3416808,0
2338,2,2,2,0,-0.10044352,0
2339,3,2,2,0,-11.969891,0
2340,4,2,2,0,3.1248012,0
2341,5,2,2,0,-0.5135566,0
2342,6,2,2,0,-10.034377,0
2343,7,2,2,0,9.223491,0
2344,0,3,2,0,11.409358,0
2345,1,3,2,0,0.3416808,0
2346,2,3,2,0,-0.10044352,0
2347,3,3,2,0,-12.104843,0
2348,4,3,2,0,3.1248012,0
2349,5,3,2,0,-0.5135566,0
2350,6,3,2,0,-10.034377,0
2351,7,3,2,0,9.250249,0
2352,0,4,2,0,11.566213,0
2353,1,4,2,0,0.3416808,0
2354,2,4,2,0,-0.10044352,0
2355,3,4,2,0,-12.229531,0
2356,4,4,2,0,3.1248012,0
2357,5,4,2,0,-0.5135566,0
2358,6,4,2,0,-10.034377,0
2359,7,4,2,0,9.267748,0
2360,0,5,2,0,11.7081785,0
2361,1,5,2,0,0.3416808,0
2362,2,5,2,0,-0.10044352,0
2363,3,5,2,0,-12.3371315,0
2364,4,5,2,0,3.1248012,0
2365,5,5,2,0,-0.5135566,0
2366,6,5,2,0,-10.034377,0
2367,7,5,2,0,9.285856,0
2368,0,6,2,0,11.860365,0
2369,1,6,2,0,0.3416808,0
2370,2,6,2,0,-0.10044352,0
2371,3,6,2,0,-12.459241,0
2372,4,6,2,0,3.1248012,0
2373,5,6,2,0,-0.5135566,0
2374,6,6,2,0,-10.034377,0
2375,7,6,2,0,9.283546,0
2376,0,7,2,0,11.978042,0
2377,1,7,2,0,0.3416808,0
2378,2,7,2,0,-0.10044352,0
2379,3,7,2,0,-12.559956,0
2380,4,7,2,0,3.1248012,0
2381,5,7,2,0,-0.5135566,0
2382,6,7,2,0,-10.034377,0
2383,7,7,2,0,9.283546,0
2384,0,8,2,0,12.123313,0
2385,1,8,2,0,0.3416808,0
2386,2,8,2,0,-0.10044352,0
2387,3,8,2,0,-12.678028,0
2388,4,8,2,0,3.1248012,0
2389,5,8,2,0,-0.5135566,0
2390,6,8,2,0,-10.034377,0
2391,7,8,2,0,9.283546,0
2392,0,9,2,0,12.256682,0
2393,1,9,2,0,0.3416808,0
2394,2,9,2,0,-0.10044352,0
2395,3,9,2,0,-12.787836,0
2396,4,9,2,0,3.1248012,0
2397,5,9,2,0,-0.5135566,0
2398,6,9,2,0,-10.034377,0
2399,7,9,2,0,9.283546,0
2400,0,0,2,0.8502732,0,0
2401,0,0,2,0.14205483,0,1
2402,0,0,2,-0.439529,0,2
2403,0,0,2,-0.7587249,0,3
2404,1,0,2,0.16451454,0,0
2405,1,0,2,-0.104295366,0,1
2406,1,0,2,0.06637495,0,2
2407,1,0,2,0.5633473,0,3
2408,2,0,2,-0.20230918,0,0
2409,2,0,2,-0.21876995,0,1
2410,2,0,2,0.025049025,0,2
2411,2,0,2,-0.7608758,0,3
2412,3,0,2,-3.2754903,0,0
2413,3,0,2,-1.0352579,0,1
2414,3,0,2,0.1686027,0,2
2415,3,0,2,1.0545205,0,3
2416,4,0,2,0.50175124,0,0
2417,4,0,2,0.27541023,0,1
2418,4,0,2,0.49341372,0,2
2419,4,0,2,-0.5015978,0,3
2420,5,0,2,-0.33913556,0,0
2421,5,0,2,-0.22339894,0,1
2422,5,0,2,-0.045238413,0,2
2423,5,0,2,0.48111692,0,3
2424,6,0,2,-0.43573657,0,0
2425,6,0,2,-0.60226434,0,1
2426,6,0,2,0.30502298,0,2
2427,6,0,2,0.68294126,0,3
2428,7,0,2,0.72624296,0,0
2429,7,0,2,0.16681723,0,1
2430,7,0,2,-0.23765896,0,2
2431,7,0,2,-0.6444389,0,3
2432,0,1,2,0.88292,0,0
2433,0,1,2,0.18440486,0,1
2434,0,1,2,-0.45164743,0,2
2435,0,1,2,-0.8796567,0,3
2436,1,1,2,0.16451454,0,0
2437,1,1,2,-0.104295366,0,1
2438,1,1,2,0.06637495,0,2
2439,1,1,2,0.5633473,0,3
2440,2,1,2,-0.20230918,0,0
2441,2,1,2,-0.21876995,0,1
2442,2,1,2,0.025049025,0,2
2443,2,1,2,-0.7608758,0,3
2444,3,1,2,-3.405723,0,0
2445,3,1,2,-1.0880741,0,1
2446,3,1,2,0.1685726,0,2
2447,3,1,2,1.0881487,0,3
2448,4,1,2,0.50175124,0,0
2449,4,1,2,0.27541023,0,1
2450,4,1,2,0.49341372,0,2
2451,4,1,2,-0.5015978,0,3
2452,5,1,2,-0.33913556,0,0
2453,5,1,2,-0.22339894,0,1
2454,5,1,2,-0.045238413,0,2
2455,5,1,2,0.48111692,0,3
2456,6,1,2,-0.43573657,0,0
2457,6,1,2,-0.60226434,0,1
2458,6,1,2,0.30502298,0,2
2459,6,1,2,0.68294126,0,3
2460,7,1,2,0.63293076,0,0
2461,7,1,2,0.21601522,0,1
2462,7,1,2,-0.17886882,0,2
2463,7,1,2,-0.6478762,0,3
2464,0,2,2,0.8770251,0,0
2465,0,2,2,0.21509822,0,1
2466,0,2,2,-0.43634427,0,2
2467,0,2,2,-0.94335926,0,3
2468,1,2,2,0.16451454,0,0
2469,1,2,2,-0.104295366,0,1
2470,1,2,2,0.06637495,0,2
2471,1,2,2,0.5633473,0,3
2472,2,2,2,-0.20230918,0,0
2473,2,2,2,-0.21876995,0,1
2474,2,2,2,0.025049025,0,2
2475,2,2,2,-0.7608758,0,3
2476,3,2,2,-3.4651105,0,0
2477,3,2,2,-1.044336,0,1
2478,3,2,2,0.15614259,0,2
2479,3,2,2,1.0823957,0,3
2480,4,2,2,0.50175124,0,0
2481,4,2,2,0.27541023,0,1
2482,4,2,2,0.49341372,0,2
2483,4,2,2,-0.5015978,0,3
2484,5,2,2,-0.33913556,0,0
2485,5,2,2,-0.22339894,0,1
2486,5,2,2,-0.045238413,0,2
2487,5,2,2,0.48111692,0,3
2488,6,2,2,-0.43573657,0,0
2489,6,2,2,-0.60226434,0,1
2490,6,2,2,0.30502298,0,2
2491,6,2,2,0.68294126,0,3
2492,7,2,2,0.60711044,0,0
2493,7,2,2,0.24460536,0,1
2494,7,2,2,-0.18281506,0,2
2495,7,2,2,-0.6478793,0,3
2496,0,3,2,0.97903377,0,0
2497,0,3,2,0.20076188,0,1
2498,0,3,2,-0.49943835,0,2
2499,0,3,2,-1.0250654,0,3
2500,1,3,2,0.16451454,0,0
2501,1,3,2,-0.104295366,0,1
2502,1,3,2,0.06637495,0,2
2503,1,3,2,0.5633473,0,3
2504,2,3,2,-0.20230918,0,0
2505,2,3,2,-0.21876995,0,1
2506,2,3,2,0.025049025,0,2
2507,2,3,2,-0.7608758,0,3
2508,3,3,2,-3.5474124,0,0
2509,3,3,2,-1.1172758,0,1
2510,3,3,2,0.14458036,0,2
2511,3,3,2,1.1325122,0,3
2512,4,3,2,0.50175124,0,0
2513,4,3,2,0.27541023,0,1
2514,4,3,2,0.49341372,0,2
2515,4,3,2,-0.5015978,0,3
2516,5,3,2,-0.33913556,0,0
2517,5,3,2,-0.22339894,0,1
2518,5,3,2,-0.045238413,0,2
2519,5,3,2,0.48111692,0,3
2520,6,3,2,-0.43573657,0,0
2521,6,3,2,-0.60226434,0,1
2522,6,3,2,0.30502298,0,2
2523,6,3,2,0.68294126,0,3
2524,7,3,2,0.620561,0,0
2525,7,3,2,0.19851832,0,1
2526,7,3,2,-0.1358019,0,2
2527,7,3,2,-0.6480065,0,3
2528,0,4,2,1.0194498,0,0
2529,0,4,2,0.18742968,0,1
2530,0,4,2,-0.5519193,0,2
2531,0,4,2,-1.0039433,0,3
2532,1,4,2,0.16451454,0,0
2533,1,4,2,-0.104295366,0,1
2534,1,4,2,0.06637495,0,2
2535,1,4,2,0.5633473,0,3
2536,2,4,2,-0.20230918,0,0
2537,2,4,2,-0.21876995,0,1
2538,2,4,2,0.025049025,0,2
2539,2,4,2,-0.7608758,0,3
2540,3,4,2,-3.4889488,0,0
2541,3,4,2,-1.123391,0,1
2542,3,4,2,0.16042738,0,2
2543,3,4,2,1.1176364,0,3
2544,4,4,2,0.50175124,0,0
2545,4,4,2,0.27541023,0,1
2546,4,4,2,0.49341372,0,2
2547,4,4,2,-0.5015978,0,3
2548,5,4,2,-0.33913556,0,0
2549,5,4,2,-0.22339894,0,1
2550,5,4,2,-0.045238413,0,2
2551,5,4,2,0.48111692,0,3
2552,6,4,2,-0.43573657,0,0
2553,6,4,2,-0.60226434,0,1
2554,6,4,2,0.30502298,0,2
2555,6,4,2,0.68294126,0,3
2556,7,4,2,0.6293498,0,0
2557,7,4,2,0.18031754,0,1
2558,7,4,2,-0.121474296,0,2
2559,7,4,2,-0.6480193,0,3
2560,0,5,2,1.0207521,0,0
2561,0,5,2,0.1365548,0,1
2562,0,5,2,-0.51713777,0,2
2563,0,5,2,-0.9695454,0,3
2564,1,5,2,0.16451454,0,0
2565,1,5,2,-0.104295366,0,1
2566,1,5,2,0.06637495,0,2
2567,1,5,2,0.5633473,0,3
2568,2,5,2,-0.20230918,0,0
2569,2,5,2,-0.21876995,0,1
2570,2,5,2,0.025049025,0,2
2571,2,5,2,-0.7608758,0,3
2572,3,5,2,-3.4339104,0,0
2573,3,5,2,-1.1092771,0,1
2574,3,5,2,0.15882577,0,2
2575,3,5,2,1.1080548,0,3
2576,4,5,2,0.50175124,0,0
2577,4,5,2,0.27541023,0,1
2578,4,5,2,0.49341372,0,2
2579,4,5,2,-0.5015978,0,3
2580,5,5,2,-0.33913556,0,0
2581,5,5,2,-0.22339894,0,1
2582,5,5,2,-0.045238413,0,2
2583,5,5,2,0.48111692,0,3
2584,6,5,2,-0.43573657,0,0
2585,6,5,2,-0.60226434,0,1
2586,6,5,2,0.30502298,0,2
2587,6,5,2,0.68294126,0,3
2588,7,5,2,0.6390984,0,0
2589,7,5,2,0.17057456,0,1
2590,7,5,2,-0.121474296,0,2
2591,7,5,2,-0.6480193,0,3
2592,0,6,2,1.053927,0,0
2593,0,6,2,0.16960447,0,1
2594,0,6,2,-0.51300573,0,2
2595,0,6,2,-1.1141615,0,3
2596,1,6,2,0.16451454,0,0
2597,1,6,2,-0.104295366,0,1
2598,1,6,2,0.06637495,0,2
2599,1,6,2,0.5633473,0,3
2600,2,6,2,-0.20230918,0,0
2601,2,6,2,-0.21876995,0,1
2602,2,6,2,0.025049025,0,2
2603,2,6,2,-0.7608758,0,3
2604,3,6,2,-3.4284678,0,0
2605,3,6,2,-1.1583455,0,1
2606,3,6,2,0.1624867,0,2
2607,3,6,2,1.1273103,0,3
2608,4,6,2,0.50175124,0,0
2609,4,6,2,0.27541023,0,1
2610,4,6,2,0.49341372,0,2
2611,4,6,2,-0.5015978,0,3
2612,5,6,2,-0.33913556,0,0
2613,5,6,2,-0.22339894,0,1
2614,5,6,2,-0.045238413,0,2
2615,5,6,2,0.48111692,0,3
2616,6,6,2,-0.43573657,0,0
2617,6,6,2,-0.60226434,0,1
2618,6,6,2,0.30502298,0,2
2619,6,6,2,0.68294126,0,3
2620,7,6,2,0.41337162,0,0
2621,7,6,2,0.41706982,0,1
2622,7,6,2,-0.20875303,0,2
2623,7,6,2,-0.5751099,0,3
2624,0,7,2,1.0094851,0,0
2625,0,7,2,0.15147184,0,1
2626,0,7,2,-0.54943293,0,2
2627,0,7,2,-0.93108624,0,3
2628,1,7,2,0.16451454,0,0
2629,1,7,2,-0.104295366,0,1
2630,1,7,2,0.06637495,0,2
2631,1,7,2,0.5633473,0,3
2632,2,7,2,-0.20230918,0,0
2633,2,7,2,-0.21876995,0,1
2634,2,7,2,0.025049025,0,2
2635,2,7,2,-0.7608758,0,3
2636,3,7,2,-3.4223256,0,0
2637,3,7,2,-1.1387877,0,1
2638,3,7,2,0.17946228,0,2
2639,3,7,2,1.1034945,0,3
2640,4,7,2,0.50175124,0,0
2641,4,7,2,0.27541023,0,1
2642,4,7,2,0.49341372,0,2
2643,4,7,2,-0.5015978,0,3
2644,5,7,2,-0.33913556,0,0
2645,5,7,2,-0.22339894,0,1
2646,5,7,2,-0.045238413,0,2
2647,5,7,2,0.48111692,0,3
2648,6,7,2,-0.43573657,0,0
2649,6,7,2,-0.60226434,0,1
2650,6,7,2,0.30502298,0,2
2651,6,7,2,0.68294126,0,3
2652,7,7,2,0.41379648,0,0
2653,7,7,2,0.41663358,0,1
2654,7,7,2,-0.20875303,0,2
2655,7,7,2,-0.5751099,0,3
2656,0,8,2,1.0749612,0,0
2657,0,8,2,0.15772669,0,1
2658,0,8,2,-0.53188825,0,2
2659,0,8,2,-1.1143407,0,3
2660,1,8,2,0.16451454,0,0
2661,1,8,2,-0.104295366,0,1
2662,1,8,2,0.06637495,0,2
2663,1,8,2,0.5633473,0,3
2664,2,8,2,-0.20230918,0,0
2665,2,8,2,-0.21876995,0,1
2666,2,8,2,0.025049025,0,2
2667,2,8,2,-0.7608758,0,3
2668,3,8,2,-3.5780268,0,0
2669,3,8,2,-1.166779,0,1
2670,3,8,2,0.15470791,0,2
2671,3,8,2,1.1494746,0,3
2672,4,8,2,0.50175124,0,0
2673,4,8,2,0.27541023,0,1
2674,4,8,2,0.49341372,0,2
2675,4,8,2,-0.5015978,0,3
2676,5,8,2,-0.33913556,0,0
2677,5,8,2,-0.22339894,0,1
2678,5,8,2,-0.045238413,0,2
2679,5,8,2,0.48111692,0,3
2680,6,8,2,-0.43573657,0,0
2681,6,8,2,-0.60226434,0,1
2682,6,8,2,0.30502298,0,2
2683,6,8,2,0.68294126,0,3
2684,7,8,2,0.4140744,0,0
2685,7,8,2,0.41634798,0,1
2686,7,8,2,-0.20875303,0,2
2687,7,8,2,-0.5751099,0,3
2688,0,9,2,1.1090242,0,0
2689,0,9,2,0.18610305,0,1
2690,0,9,2,-0.6060548,0,2
2691,0,9,2,-1.1223947,0,3
2692,1,9,2,0.16451454,0,0
2693,1,9,2,-0.104295366,0,1
2694,1,9,2,0.06637495,0,2
2695,1,9,2,0.5633473,0,3
2696,2,9,2,-0.20230918,0,0
2697,2,9,2,-0.21876995,0,1
2698,2,9,2,0.025049025,0,2
2699,2,9,2,-0.7608758,0,3
2700,3,9,2,-3.7461526,0,0
2701,3,9,2,-1.2037249,0,1
2702,3,9,2,0.17611821,0,2
2703,3,9,2,1.1617854,0,3
2704,4,9,2,0.50175124,0,0
2705,4,9,2,0.27541023,0,1
2706,4,9,2,0.49341372,0,2
2707,4,9,2,-0.5015978,0,3
2708,5,9,2,-0.33913556,0,0
2709,5,9,2,-0.22339894,0,1
2710,5,9,2,-0.045238413,0,2
2711,5,9,2,0.48111692,0,3
2712,6,9,2,-0.43573657,0,0
2713,6,9,2,-0.60226434,0,1
2714,6,9,2,0.30502298,0,2
2715,6,9,2,0.68294126,0,3
2716,7,9,2,0.4142359,0,0
2717,7,9,2,0.4161823,0,1
2718,7,9,2,-0.20875303,0,2
2719,7,9,2,-0.5751099,0,3
2720,0,0,3,0,7.926926,0
2721,1,0,3,0,8.046448,0
2722,2,0,3,0,0.02917291,0
2723,3,0,3,0,-12.217455,0
2724,0,1,3,0,7.9635677,0
2725,1,1,3,0,8.215459,0
2726,2,1,3,0,0.09648476,0
2727,3,1,3,0,-12.424301,0
2728,0,2,3,0,7.9473286,0
2729,1,2,3,0,8.5016365,0
2730,2,2,3,0,0.092153504,0
2731,3,2,3,0,-12.630415,0
2732,0,3,3,0,8.053047,0
2733,1,3,3,0,8.580692,0
2734,2,3,3,0,0.12632398,0
2735,3,3,3,0,-12.787553,0
2736,0,4,3,0,8.142411,0
2737,1,4,3,0,8.702223,0
2738,2,4,3,0,0.18268763,0
2739,3,4,3,0,-12.982519,0
2740,0,5,3,0,8.182897,0
2741,1,5,3,0,8.902464,0
2742,2,5,3,0,0.20192732,0
2743,3,5,3,0,-13.17222,0
2744,0,6,3,0,8.272653,0
2745,1,6,3,0,8.963272,0
2746,2,6,3,0,0.25052667,0
2747,3,6,3,0,-13.314452,0
2748,0,7,3,0,8.272254,0
2749,1,7,3,0,9.157022,0
2750,2,7,3,0,0.3050261,0
2751,3,7,3,0,-13.508778,0
2752,0,8,3,0,8.330128,0
2753,1,8,3,0,9.268175,0
2754,2,8,3,0,0.33251786,0
2755,3,8,3,0,-13.654863,0
2756,0,9,3,0,8.361604,0
2757,1,9,3,0,9.358241,0
2758,2,9,3,0,0.42736104,0
2759,3,9,3,0,-13.832007,0
